playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471214,2011,Alex Ovechkin,2011020029,WSH,T.B,HOME,20111010,L,5on5,845,17,0.275,0.596,0.5758,0.5833,0.6081,0.5556,0.6111,3,2.308,0.278,0.189,0.491,0.096,1.706,1.238,0.274,0.266,0.262,0,0,2,2,1,5,0,0,0,0,0,0,4,0,2,4,0,0,0,2,0,0,3,1,0,0.124,0.154,0,0,0,0,4.795,4,3.885,0,0.038,0,0,0.316,0.302,0.296,17,2,1,5,9,3,1,4,9,0,0,2011,0,2,1,0,6.513,0.708,0.527,0.676,0.503,6,4,4,14,0,0,0,7,2,1,0.223,0.237,0.248,0,0,0,13.36,10,9.712,0.096,0,0.248,0.556,0.531,0.488,5.762,0.48,0.469,0.507,0.495,7,1,2,10,2,0,0,6,2,0,0.22,0.26,0,1,1,0,10.476,8,8.318,0.08,0,0,0.559,0.592,0.578,2.192,1.615,45,29,0.021,0,1,0,1,0
8471214,2011,Alex Ovechkin,2011020029,WSH,T.B,HOME,20111010,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020029,WSH,T.B,HOME,20111010,L,5on4,329,4,0.275,0.8893,1,0.9231,1,0.8889,1,1,0.935,0.456,0.09,0.174,0.033,0.164,0.083,0.318,0.456,0.318,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.456,0,0,0,2,1,1,0,0.031,0.248,0.456,0.031,0.031,0.021,4,2,0,1,1,2,1,0,1,0,0,106,0,0,0,0,6.386,1.309,1.15,1.309,1.15,7,1,4,12,0,3,0,2,4,2,0.086,0.53,0.694,0,0,0,12,8,8,0.166,0.942,0.694,0.781,0.781,0.751,0.803,0.163,0.163,0.163,0.163,0,1,0,1,0,0,0,0,1,0,0,0.163,0,0,0,0,1,1,1,0.014,0,0,0.177,0.177,0.177,0.022,0,1,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020039,WSH,PIT,AWAY,20111013,L,other,15,0,1.125,0.7544,0,0.5714,0.5,0.6667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,0,2.93,0.777,0.771,0.777,0.771,2,2,0,4,1,0,0,2,0,2,0.016,0,0.761,0,0,1,4,4,4,0.083,0,0,0.859,0.859,0.853,1.651,0.253,0.237,0.253,0.237,2,0,1,3,0,1,0,0,2,0,0,0.253,0,0,0,0,3,2,2,0.033,0.148,0.148,0.138,0.138,0.136,0,0,1,1,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020039,WSH,PIT,AWAY,20111013,L,all,1135,21,1.125,0.6536,0.2619,0.4651,0.2632,0.4828,0.2679,2,1.907,0.185,0.134,0.444,0.067,1.238,0.931,0.184,0.199,0.198,0,0,3,0,1,4,1,1,0,0,0,0,0,2,2,2,0,0,0,6,0,1,2,1,0,0.082,0.103,0,0,1,0,4.199,3,3.161,0,0.028,0,0,0.213,0.229,0.228,21,1,1,5,14,2,2,2,15,0,0,2633,0,2,1,1,10.07,1.489,1.466,1.505,1.483,10,4,6,20,2,1,0,10,1,3,0.235,0.103,1.151,0,1,1,20.369,14,14.11,0.165,0.39,0.39,1.263,1.282,1.274,10.757,0.789,0.767,0.768,0.746,11,4,8,23,0,1,0,12,3,0,0.448,0.341,0,0,0,0,22.628,15,14.73,0.142,0.148,0.148,0.784,0.758,0.748,0.817,2.303,20,56,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020039,WSH,PIT,AWAY,20111013,L,5on5,1076,21,1.125,0.5701,0.3845,0.4444,0.3393,0.4348,0.3333,2,1.907,0.185,0.134,0.444,0.067,1.238,0.931,0.184,0.199,0.198,0,0,3,0,1,4,1,1,0,0,0,0,0,2,2,2,0,0,0,6,0,1,2,1,0,0.082,0.103,0,0,1,0,4.199,3,3.161,0,0.028,0,0,0.213,0.229,0.228,21,1,1,5,14,2,2,2,15,0,0,2080,0,0,0,1,7.14,0.712,0.695,0.729,0.712,8,2,6,16,1,1,0,8,1,1,0.219,0.103,0.39,0,1,0,16.369,10,10.11,0.082,0.39,0.39,0.404,0.423,0.421,9.106,0.537,0.53,0.516,0.509,9,4,7,20,0,0,0,12,1,0,0.448,0.089,0,0,0,0,19.628,13,12.73,0.108,0,0,0.645,0.62,0.612,0.817,1.308,19,37,0,0.151,0,3,0,3
8471214,2011,Alex Ovechkin,2011020039,WSH,PIT,AWAY,20111013,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020039,WSH,PIT,AWAY,20111013,L,5on4,44,0,1.125,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020054,WSH,OTT,HOME,20111015,L,other,54,0,0.975,0.0389,0,0.3333,0,0.3333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.636,0.035,0.035,0.035,0.035,0,1,0,1,0,0,0,1,0,0,0.035,0,0,0,0,0,1,1,1,0.013,0,0,0.047,0.047,0.047,1.879,0.865,0.69,0.865,0.69,2,0,0,2,0,1,0,0,0,2,0,0,0.865,0,0,0,2,2,2,0.057,0.542,0.542,0.38,0.38,0.373,0,0.044,0,1,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020054,WSH,OTT,HOME,20111015,L,all,1090,19,0.975,0.4352,0.3969,0.7027,0.3919,0.6296,0.3684,2,6.979,0.556,0.454,1.647,0.225,3.946,3.173,0.556,0.552,0.552,0,0,7,3,0,10,0,0,0,0,2,0,3,5,7,10,0,0,0,3,3,0,8,2,0,0.348,0.207,0,0,0,0,10.218,10,10.235,0,0.094,0,0,0.65,0.645,0.645,19,3,4,0,12,4,3,3,9,0,0,2510,0,0,0,0,11.873,0.916,0.913,0.912,0.909,10,7,9,26,0,0,0,13,4,0,0.536,0.38,0,0,0,0,26.454,17,17.44,0.177,0,0,1.092,1.088,1.084,7.654,1.189,1.014,1.189,1.014,7,3,1,11,1,1,0,7,1,2,0.204,0.12,0.865,0,1,0,10.825,10,9.786,0.135,0.542,0.542,0.781,0.782,0.775,1.085,1.649,29,45,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020054,WSH,OTT,HOME,20111015,L,5on5,895,17,0.975,0.7191,0.3243,0.7308,0.3594,0.7,0.3469,4,6.317,0.492,0.389,1.493,0.205,3.6,2.821,0.492,0.488,0.488,0,0,6,3,0,9,0,0,0,0,1,0,3,5,6,9,0,0,0,2,3,0,7,2,0,0.285,0.207,0,0,0,0,9.218,9,9.235,0,0.078,0,0,0.57,0.566,0.566,17,2,4,0,11,2,3,3,9,0,0,2159,0,0,0,0,9.879,0.745,0.745,0.741,0.741,8,6,5,19,0,0,0,10,4,0,0.366,0.38,0,0,0,0,19.454,14,14.44,0.126,0,0,0.871,0.867,0.866,4.478,0.291,0.291,0.292,0.292,4,2,1,7,1,0,0,5,1,0,0.171,0.12,0,0,1,0,6.825,6,5.786,0.067,0,0,0.358,0.359,0.359,0.742,1.546,23,41,0,0.021,0,1,0,1
8471214,2011,Alex Ovechkin,2011020054,WSH,OTT,HOME,20111015,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020054,WSH,OTT,HOME,20111015,L,5on4,141,2,0.975,0.8047,0.8706,0.75,0.8571,0.5,0.8,5,0.662,0.064,0.064,0.154,0.02,0.346,0.352,0.064,0.064,0.064,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.064,0,0,0,0,0,1,1,1,0,0.016,0,0,0.079,0.079,0.079,2,1,0,0,1,2,0,0,0,0,0,208,0,0,0,0,1.358,0.136,0.134,0.136,0.134,2,0,4,6,0,0,0,2,0,0,0.136,0,0,0,0,0,6,2,2,0.038,0,0,0.174,0.174,0.171,1.297,0.033,0.032,0.033,0.032,1,1,0,2,0,0,0,2,0,0,0.033,0,0,0,0,0,2,2,2,0.011,0,0,0.044,0.044,0.043,0.343,0.051,6,1,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020070,WSH,FLA,HOME,20111018,L,other,8,1,1.15,0,0.8745,0,0.4,0,0.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0.087,2,3,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020070,WSH,FLA,HOME,20111018,L,all,1055,22,1.15,0.9716,0.6231,0.6897,0.507,0.8889,0.5082,1,2.244,0.363,0.235,0.337,0.065,1.222,0.778,0.363,0.359,0.359,0,1,2,1,1,4,1,0,0,0,0,0,1,2,2,3,0,0,0,4,1,0,0,3,0,0,0.363,0,0,0,0,4.04,3,3.06,0,0.051,0,0,0.414,0.409,0.409,22,1,4,2,15,6,3,3,10,0,0,2545,0,0,0,0,11.29,0.924,0.904,0.913,0.893,9,7,4,20,1,0,0,12,4,0,0.474,0.451,0,1,0,0,20.428,16,16.317,0.184,0,0,1.109,1.096,1.072,1.254,0.027,0.026,0.026,0.026,1,1,7,9,0,0,0,2,0,0,0.027,0,0,0,0,0,8.658,2,1.909,0.015,0,0,0.041,0.041,0.04,2.192,1.326,36,35,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020070,WSH,FLA,HOME,20111018,L,5on5,994,21,1.15,0.9674,0.5732,0.6667,0.5397,0.875,0.537,1,2.244,0.363,0.235,0.337,0.065,1.222,0.778,0.363,0.359,0.359,0,0,2,1,1,4,0,0,0,0,0,0,1,2,2,3,0,0,0,4,1,0,0,3,0,0,0.363,0,0,0,0,4.04,3,3.06,0,0.051,0,0,0.414,0.409,0.409,21,1,4,2,14,6,3,2,10,0,0,2147,0,0,0,0,9.827,0.802,0.785,0.791,0.775,7,7,4,18,0,0,0,10,4,0,0.352,0.451,0,0,0,0,18.428,14,14.317,0.148,0,0,0.95,0.937,0.918,1.254,0.027,0.026,0.026,0.026,1,1,7,9,0,0,0,2,0,0,0.027,0,0,0,0,0,8.658,2,1.909,0.015,0,0,0.041,0.041,0.04,1.586,1.181,34,29,0.087,0,2,0,1,0
8471214,2011,Alex Ovechkin,2011020070,WSH,FLA,HOME,20111018,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020070,WSH,FLA,HOME,20111018,L,5on4,53,0,1.15,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464,0.122,0.119,0.122,0.119,2,0,0,2,1,0,0,2,0,0,0.122,0,0,1,0,0,2,2,2,0.037,0,0,0.159,0.159,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020081,WSH,PHI,AWAY,20111020,L,other,81,2,1.625,1,0,1,0,1,0,2,0.508,0.394,0.038,0.059,0.033,0.329,0.148,0.394,0.394,0.394,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.394,0,0,0,1,1,1,0,0.022,0,0,0.416,0.416,0.416,2,1,0,0,1,0,0,0,2,0,0,164,0,0,0,0,2.197,1.244,0.8,1.244,0.8,2,1,0,3,0,0,0,0,0,3,0,0,1.244,0,0,0,3,3,3,0.072,0,0,1.317,1.317,0.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388,0,3,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020081,WSH,PHI,AWAY,20111020,L,all,1079,19,1.625,0.7346,0.3306,0.5882,0.4835,0.5385,0.4219,2,2.978,1.237,0.198,0.545,0.105,1.245,0.67,1.168,1.273,1.198,0,0,3,1,3,7,2,2,0,1,0,1,1,0,1,2,1,2,0,0,1,0,1,0,3,0.05,0,1.187,0,0,2,7.555,4,4.201,0,0.068,0,0.325,0.98,0.988,0.981,19,4,3,0,12,3,6,2,8,0,0,2521,2,0,0,0,10.833,2.375,1.862,2.428,1.908,10,4,6,20,2,1,1,8,0,6,0.134,0,2.242,0,0,2,21.174,14,14.623,0.2,0.325,0.325,2.25,2.277,1.799,8.939,0.858,0.804,0.775,0.726,12,0,2,14,0,1,0,9,2,1,0.343,0.246,0.269,0,0,0,12.715,12,11.009,0.14,0.269,0.269,0.729,0.664,0.649,1.283,2.598,44,47,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020081,WSH,PHI,AWAY,20111020,L,5on5,670,13,1.625,0.4303,0.4622,0.4615,0.5205,0.3684,0.5,5,1.692,0.375,0.123,0.409,0.054,0.652,0.386,0.309,0.411,0.339,0,0,2,0,3,5,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.05,0,0.325,0,0,1,5.555,2,2.201,0,0.027,0,0.325,0.077,0.085,0.081,13,0,3,0,10,3,5,1,4,0,0,2012,0,0,0,0,5.808,0.648,0.582,0.701,0.628,6,1,5,12,1,1,1,5,0,2,0.119,0,0.529,0,0,1,13.174,7,7.623,0.068,0.325,0.325,0.391,0.418,0.414,8.939,0.858,0.804,0.775,0.726,12,0,2,14,0,1,0,9,2,1,0.343,0.246,0.269,0,0,0,12.715,12,11.009,0.14,0.269,0.269,0.729,0.664,0.649,1.277,1.486,38,35,0,0.04,0,1,0,1
8471214,2011,Alex Ovechkin,2011020081,WSH,PHI,AWAY,20111020,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020081,WSH,PHI,AWAY,20111020,L,5on4,328,4,1.625,1,0.0896,1,0.7143,1,0.3333,1,0.779,0.468,0.037,0.077,0.019,0.263,0.136,0.466,0.468,0.466,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0.468,0,0,1,1,1,1,0,0.019,0,0,0.487,0.487,0.484,4,3,0,0,1,0,1,1,2,0,0,105,2,0,0,0,2.828,0.482,0.48,0.482,0.48,2,2,1,5,1,0,0,3,0,1,0.014,0,0.468,0,0,1,5,4,4,0.06,0,0,0.543,0.543,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.061,5,2,0,0,1,0,0,0
8471214,2011,Alex Ovechkin,2011020102,WSH,DET,HOME,20111022,L,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020102,WSH,DET,HOME,20111022,L,all,974,18,1.625,0.7398,0.4398,0.68,0.378,0.7222,0.381,3,1.332,0.092,0.107,0.247,0.042,0.993,0.519,0.088,0.089,0.086,1,1,1,1,2,4,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,2,0,0,0.092,0,0,0,0,0,4.234,2,1.971,0,0.023,0,0,0.115,0.112,0.108,18,4,2,1,11,0,3,4,11,0,0,2626,0,0,0,0,8.584,0.58,0.573,0.574,0.567,8,5,4,17,3,0,0,12,1,0,0.426,0.155,0,3,0,0,17.746,13,13.136,0.126,0,0,0.706,0.699,0.69,3.231,0.204,0.203,0.206,0.206,5,0,3,8,0,0,0,4,1,0,0.099,0.105,0,0,0,0,7.461,5,4.848,0.046,0,0,0.249,0.252,0.251,2.092,2.665,31,51,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020102,WSH,DET,HOME,20111022,L,5on5,780,15,1.625,0.6656,0.4953,0.5789,0.3881,0.6429,0.3958,4,0.656,0.057,0.054,0.101,0.018,0.482,0.288,0.055,0.055,0.053,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.057,0,0,0,0,0,3.234,1,0.971,0,0.011,0,0,0.068,0.065,0.062,15,2,2,1,10,0,3,3,9,0,0,2098,0,0,0,0,5.963,0.406,0.404,0.4,0.397,6,3,2,11,1,0,0,8,1,0,0.252,0.155,0,1,0,0,11.746,9,9.136,0.075,0,0,0.481,0.474,0.471,3.231,0.204,0.203,0.206,0.206,5,0,3,8,0,0,0,4,1,0,0.099,0.105,0,0,0,0,7.461,5,4.848,0.046,0,0,0.249,0.252,0.251,1.791,1.825,26,41,0,0.039,1,1,0,1
8471214,2011,Alex Ovechkin,2011020102,WSH,DET,HOME,20111022,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020102,WSH,DET,HOME,20111022,L,5on4,194,3,1.625,1,0.9561,1,0.6667,1,0.6667,3,0.676,0.035,0.053,0.146,0.024,0.512,0.231,0.033,0.035,0.033,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.035,0,0,0,0,0,1,1,1,0,0.013,0,0,0.047,0.047,0.045,3,2,0,0,1,0,0,1,2,0,0,117,0,0,0,0,2.621,0.174,0.17,0.174,0.17,2,2,2,6,2,0,0,4,0,0,0.174,0,0,2,0,0,6,4,4,0.051,0,0,0.226,0.226,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.009,2,1,0,0,0,0,0,0
8471214,2011,Alex Ovechkin,2011020134,WSH,EDM,AWAY,20111027,L,other,134,3,1.325,1,0.1878,1,0.25,1,0.2857,2,0.733,0.006,0.042,0.121,0.029,0.561,0.24,0.006,0.006,0.006,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.006,0,0,0,0,0,1,1,1,0,0.011,0,0,0.017,0.017,0.017,3,1,0,0,2,0,1,0,2,0,0,251,0,0,0,0,4.526,0.179,0.178,0.179,0.178,5,1,0,6,0,0,0,6,0,0,0.179,0,0,0,0,0,6,6,6,0.062,0,0,0.241,0.241,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.398,2,6,0,0.014,0,1,0,1
